时间,分钟能见度m,降水天气现象 ,气温℃,湿度%RH,瞬时风速m/s,瞬时风向°,分钟内极大风速m/s,分钟内极大风向°,2 min平均风速m/s,2 min平均风向°,10 min平均风速m/s,10 min平均风向°,气压hPa,路面温度℃,路面状况 ,水膜厚度mm,冰层厚度mm,雪层厚度mm,湿滑系数 
2020-06-21 21:43:00,20000,0,20,78,1.3,178,1.3,178,0.7,173,1,353,787.7,31.6,1,0,0,0,0.82
2020-06-21 21:44:00,20000,0,20.1,78,0.9,203,0.9,203,0.9,179,0.9,356,787.7,31.7,1,0,0,0,0.82
2020-06-21 21:45:00,20000,0,20.1,78,0.4,242,0.4,242,0.8,202,0.8,337,787.7,31.5,1,0,0,0,0.82
2020-06-21 21:46:00,20000,0,20.2,78,0.2,82,0.2,82,0.4,212,0.7,281,787.7,31.3,1,0,0,0,0.82
2020-06-21 21:47:00,20000,0,20.3,77,0.5,36,0.5,36,0.3,69,0.6,149,787.7,31.3,1,0,0,0,0.82
2020-06-21 21:48:00,20000,0,20.3,77,0.3,18,0.3,18,0.3,41,0.6,121,787.7,31,1,0,0,0,0.82
2020-06-21 21:49:00,20000,0,20.3,77,0.2,27,0.2,27,0.3,22,0.5,112,787.7,31,1,0,0,0,0.82
2020-06-21 21:50:00,20000,0,20.3,77,0.2,36,0.2,36,0.2,24,0.5,111,787.8,31.1,1,0,0,0,0.82
2020-06-21 21:51:00,20000,0,20.3,77,0.2,69,0.2,69,0.2,39,0.4,92,787.8,31.2,1,0,0,0,0.82
2020-06-21 21:52:00,20000,0,20.3,77,0,84,0,84,0.1,60,0.4,68,787.8,31.2,1,0,0,0,0.82
2020-06-21 21:53:00,20000,0,20.4,77,0.4,192,0.4,192,0.1,92,0.3,61,787.8,31.2,1,0,0,0,0.82
2020-06-21 21:54:00,20000,0,20.4,77,0.5,176,0.5,176,0.3,163,0.3,62,787.8,31.2,1,0,0,0,0.82
2020-06-21 21:55:00,20000,0,20.5,77,1.2,200,1.2,200,0.6,184,0.3,68,787.8,31.9,1,0,0,0,0.82
2020-06-21 21:56:00,20000,0,20.6,77,0.7,186,0.7,186,0.8,189,0.3,78,787.7,32.2,1,0,0,0,0.82
2020-06-21 21:57:00,20000,0,20.7,77,0.6,148,0.6,148,0.8,180,0.4,100,787.7,31.8,1,0,0,0,0.82
2020-06-21 21:58:00,20000,0,20.7,77,1.7,165,1.7,165,0.8,160,0.4,126,787.8,31.8,1,0,0,0,0.82
2020-06-21 21:59:00,20000,0,20.8,76,1.8,182,1.8,182,1.4,163,0.6,145,787.8,31.9,1,0,0,0,0.82
2020-06-21 22:00:00,20000,0,20.9,76,1.2,169,1.2,169,1.6,172,0.7,156,787.8,32.1,1,0,0,0,0.82
2020-06-21 22:01:00,20000,0,21,76,1.9,192,1.9,192,1.5,174,0.9,165,787.8,31.9,1,0,0,0,0.82
2020-06-21 22:02:00,20000,0,21,75,1.1,249,1.1,249,1.5,194,1,176,787.8,30.9,1,0,0,0,0.82
2020-06-21 22:03:00,20000,0,21,76,1.1,250,1.1,250,1.3,232,1.1,185,787.8,31,1,0,0,0,0.82
2020-06-21 22:04:00,20000,0,21,76,1.1,206,1.1,206,1.1,238,1.2,190,787.8,31.2,1,0,0,0,0.82
2020-06-21 22:05:00,20000,0,21,76,1.2,201,1.2,201,1.1,215,1.2,192,787.8,31.4,1,0,0,0,0.82
2020-06-21 22:06:00,20000,0,21.1,76,1.5,175,1.5,175,1.2,195,1.2,191,787.8,31.3,1,0,0,0,0.82
2020-06-21 22:07:00,20000,0,21.1,75,1.3,172,1.3,172,1.3,180,1.3,191,787.8,31.3,1,0,0,0,0.82
2020-06-21 22:08:00,20000,0,21.1,75,1.3,164,1.3,164,1.3,169,1.3,192,787.8,31.3,1,0,0,0,0.82
2020-06-21 22:09:00,20000,0,21.2,75,1.4,176,1.4,176,1.3,166,1.3,192,787.8,31.3,1,0,0,0,0.82
2020-06-21 22:10:00,20000,0,21.2,75,1.8,178,1.8,178,1.4,170,1.3,192,787.7,31.2,1,0,0,0,0.82
2020-06-21 22:11:00,20000,0,21.2,75,2,177,2,177,1.7,174,1.3,192,787.7,31,1,0,0,0,0.82
2020-06-21 22:13:00,20000,0,21.3,75,2.3,173,2.3,173,2.1,176,1.5,181,787.7,30.9,1,0,0,0,0.82
2020-06-21 22:14:00,20000,0,21.3,75,2.1,182,2.1,182,2.2,175,1.6,177,787.7,30.9,1,0,0,0,0.82
2020-06-21 22:15:00,20000,0,21.3,75,1.5,188,1.5,188,2,178,1.7,175,787.7,30.7,1,0,0,0,0.82
2020-06-21 22:16:00,20000,0,21.3,75,2,173,2,173,1.7,180,1.7,174,787.7,30.7,1,0,0,0,0.82
2020-06-21 22:17:00,20000,0,21.3,75,2,172,2,172,1.8,174,1.8,174,787.7,30.7,1,0,0,0,0.82
2020-06-21 22:18:00,20000,0,21.2,75,2.2,218,2.2,218,2,180,1.9,176,787.8,30.5,1,0,0,0,0.82
2020-06-21 22:19:00,20000,0,21.3,75,1.1,191,1.1,191,1.8,197,1.9,180,787.8,30.7,1,0,0,0,0.82
2020-06-21 22:20:00,20000,0,21.3,75,2.2,168,2.2,168,1.6,190,1.9,180,787.8,30.8,1,0,0,0,0.82
2020-06-21 22:21:00,20000,0,21.3,75,1.6,160,1.6,160,1.7,170,1.9,179,787.8,30.5,1,0,0,0,0.82
2020-06-21 22:22:00,20000,0,21.4,75,1.7,190,1.7,190,1.7,168,1.8,178,787.8,30.4,1,0,0,0,0.82
2020-06-21 22:23:00,20000,0,21.4,75,1.1,300,1.1,300,1.5,198,1.8,182,787.8,30.5,1,0,0,0,0.82
2020-06-21 22:24:00,20000,0,21.4,75,1.2,203,1.2,203,1.2,247,1.7,187,787.8,30.5,1,0,0,0,0.82
2020-06-21 22:25:00,20000,0,21.4,75,1,193,1,193,1.1,217,1.6,189,787.8,30.6,1,0,0,0,0.82
2020-06-21 22:26:00,20000,0,21.5,74,0.7,188,0.7,188,0.9,191,1.5,190,787.8,30.5,1,0,0,0,0.82
2020-06-21 22:27:00,20000,0,21.5,74,0.8,264,0.8,264,0.8,202,1.4,195,787.8,30.4,1,0,0,0,0.82
2020-06-21 22:28:00,20000,0,21.5,74,1,195,1,195,0.8,225,1.3,199,787.8,30.1,1,0,0,0,0.82
2020-06-21 22:29:00,20000,0,21.4,74,0.9,266,0.9,266,0.9,228,1.2,202,787.8,29.6,1,0,0,0,0.82
2020-06-21 22:30:00,20000,0,21.4,74,1.6,303,1.6,303,1,257,1.1,213,787.8,29.6,1,0,0,0,0.82
2020-06-21 22:31:00,20000,0,21.4,74,2,314,2,314,1.5,293,1.1,229,787.9,29.7,1,0,0,0,0.82
2020-06-21 22:32:00,20000,0,21.3,74,2,306,2,306,1.8,305,1.2,244,787.8,29.5,1,0,0,0,0.82
2020-06-21 22:33:00,20000,0,21.3,74,2.4,309,2.4,309,2,306,1.2,252,787.8,29.5,1,0,0,0,0.82
2020-06-21 22:34:00,20000,0,21.2,74,1.3,307,1.3,307,2,304,1.3,259,787.9,29.4,1,0,0,0,0.82
2020-06-21 22:35:00,20000,0,21.2,74,1.4,298,1.4,298,1.6,302,1.3,272,787.9,29.4,1,0,0,0,0.82
2020-06-21 22:36:00,20000,0,21.2,75,2.7,315,2.7,315,1.6,302,1.5,283,787.8,29.3,1,0,0,0,0.82
2020-06-21 22:37:00,20000,0,21.1,75,2.6,316,2.6,316,2.3,309,1.6,292,787.8,29,1,0,0,0,0.82
2020-06-21 22:38:00,20000,0,21,75,2.6,311,2.6,311,2.6,313,1.8,299,787.9,28.9,1,0,0,0,0.82
2020-06-21 22:39:00,20000,0,20.9,75,2.7,313,2.7,313,2.6,311,2,304,787.8,29,1,0,0,0,0.82
2020-06-21 22:40:00,20000,0,20.8,75,2.6,309,2.6,309,2.6,308,2.1,307,787.8,28.8,1,0,0,0,0.82
2020-06-21 22:41:00,20000,0,20.8,76,2.2,314,2.2,314,2.5,307,2.2,307,787.8,28.6,1,0,0,0,0.82
2020-06-21 22:42:00,20000,0,20.7,76,1.4,307,1.4,307,2.1,307,2.2,307,787.9,28.7,1,0,0,0,0.82
2020-06-21 22:43:00,20000,0,20.7,76,1.7,311,1.7,311,1.6,307,2.1,307,787.9,28.7,1,0,0,0,0.82
2020-06-21 22:44:00,20000,0,20.6,76,1.9,305,1.9,305,1.6,307,2.1,307,787.9,28.7,1,0,0,0,0.82
2020-06-21 22:45:00,20000,0,20.6,76,2.3,310,2.3,310,1.9,307,2.2,308,787.9,28.7,1,0,0,0,0.82
2020-06-21 22:46:00,20000,0,20.5,76,0.9,318,0.9,318,1.8,309,2.1,309,787.9,29.1,1,0,0,0,0.82
2020-06-21 22:47:00,20000,0,20.5,76,1.8,1,1.8,1,1.4,323,2,311,787.9,29.1,1,0,0,0,0.82
2020-06-21 22:48:00,20000,0,20.5,76,2.1,312,2.1,312,1.6,336,1.9,313,787.9,29.1,1,0,0,0,0.82
2020-06-21 22:49:00,20000,0,20.5,77,1.2,314,1.2,314,1.8,322,1.8,313,787.9,29.2,1,0,0,0,0.82
2020-06-21 22:50:00,20000,0,20.4,77,1.7,1,1.7,1,1.5,321,1.7,315,787.8,29,1,0,0,0,0.82
2020-06-21 22:51:00,20000,0,20.4,77,1.7,0,1.7,0,1.5,347,1.6,321,787.8,28.9,1,0,0,0,0.82
2020-06-21 22:52:00,20000,0,20.4,77,2.3,351,2.3,351,1.8,357,1.7,326,787.9,28.8,1,0,0,0,0.82
2020-06-21 22:53:00,20000,0,20.3,77,1.1,325,1.1,325,1.8,346,1.7,329,787.9,28.9,1,0,0,0,0.82
2020-06-21 22:54:00,20000,0,20.3,77,1.9,309,1.9,309,1.6,326,1.7,330,787.9,28.9,1,0,0,0,0.82
2020-06-21 22:55:00,20000,0,20.3,77,1.6,359,1.6,359,1.6,321,1.6,332,787.9,28.9,1,0,0,0,0.82
2020-06-21 22:56:00,20000,0,20.3,77,2.3,314,2.3,314,1.8,331,1.6,334,787.9,28.5,1,0,0,0,0.82
2020-06-21 22:57:00,20000,0,20.2,77,2.4,319,2.4,319,2.1,322,1.7,332,787.9,28.5,1,0,0,0,0.82
2020-06-21 22:58:00,20000,0,20.2,77,2.2,5,2.2,5,2.3,325,1.8,332,787.9,28.6,1,0,0,0,0.82
2020-06-21 22:59:00,20000,0,20.2,77,2,347,2,347,2.2,347,1.8,337,787.9,28.6,1,0,0,0,0.82
2020-06-21 23:00:00,20000,0,20.1,77,2.3,334,2.3,334,2.1,346,1.9,337,787.9,28.5,1,0,0,0,0.82
2020-06-21 23:01:00,20000,0,20,77,2.2,352,2.2,352,2.1,338,2,335,787.9,28.6,1,0,0,0,0.82
2020-06-21 23:02:00,20000,0,20,77,2.3,357,2.3,357,2.2,346,2,335,787.9,29,1,0,0,0,0.82
2020-06-21 23:03:00,20000,0,20,78,2.4,321,2.4,321,2.2,345,2,335,787.9,28.5,1,0,0,0,0.82
2020-06-21 23:04:00,20000,0,19.9,78,2.9,316,2.9,316,2.4,327,2.2,335,788,28.3,1,0,0,0,0.82
2020-06-21 23:05:00,20000,0,19.9,78,2.9,321,2.9,321,2.7,317,2.3,334,788,28.4,1,0,0,0,0.82
2020-06-21 23:06:00,20000,0,19.9,78,2.7,314,2.7,314,2.8,316,2.4,332,788,28.4,1,0,0,0,0.82
2020-06-21 23:07:00,20000,0,19.9,78,3.2,320,3.2,320,2.8,314,2.4,332,788,28.4,1,0,0,0,0.82
2020-06-21 23:08:00,20000,0,19.8,78,2.9,320,2.9,320,2.9,317,2.5,330,788,28.3,1,0,0,0,0.82
2020-06-21 23:09:00,20000,0,19.7,78,2.2,345,2.2,345,2.8,326,2.5,328,788,28.1,1,0,0,0,0.82
2020-06-21 23:10:00,20000,0,19.7,78,2.9,344,2.9,344,2.5,337,2.6,328,788,28.1,1,0,0,0,0.82
2020-06-21 23:11:00,20000,0,19.6,79,3,342,3,342,2.7,341,2.6,328,788,28.1,1,0,0,0,0.82
2020-06-21 23:12:00,20000,0,19.5,79,2.5,351,2.5,351,2.8,342,2.7,328,788,28,1,0,0,0,0.82
2020-06-21 23:13:00,20000,0,19.4,79,2,358,2,358,2.5,348,2.7,329,787.9,28.1,1,0,0,0,0.82
2020-06-21 23:14:00,20000,0,19.4,79,3.3,350,3.3,350,2.4,352,2.7,333,787.9,28.1,1,0,0,0,0.82
2020-06-21 23:15:00,20000,0,19.4,79,2.9,321,2.9,321,2.8,344,2.7,335,788,28.2,1,0,0,0,0.82
2020-06-21 23:17:00,20000,0,19.3,79,2.4,356,2.4,356,0.6,358,0.6,358,893.5,28.3,1,0,0,0,0.82
2020-06-21 23:18:00,20000,0,19.3,79,3.4,324,3.4,324,1.6,352,0.8,357,788,28.1,1,0,0,0,0.82
2020-06-21 23:19:00,20000,0,19.2,79,3.6,324,3.6,324,3,333,1,353,788,27.7,1,0,0,0,0.82
2020-06-21 23:20:00,20000,0,19.1,80,3.3,354,3.3,354,3.4,323,1.3,350,788.1,27.7,1,0,0,0,0.82
2020-06-21 23:21:00,20000,0,19,80,3.2,339,3.2,339,3.4,337,1.6,349,788,27.4,1,0,0,0,0.82
2020-06-21 23:22:00,20000,0,19,80,3.1,358,3.1,358,3.2,343,1.9,347,788,27.4,1,0,0,0,0.82
2020-06-21 23:23:00,20000,0,18.9,80,2.7,354,2.7,354,3,346,2.1,347,788.1,27.5,1,0,0,0,0.82
2020-06-21 23:24:00,20000,0,18.9,81,3.6,359,3.6,359,2.9,352,2.3,346,788,27.7,1,0,0,0,0.82
2020-06-21 23:25:00,20000,0,18.8,81,3.5,2,3.5,2,3.2,353,2.6,346,788,27.8,1,0,0,0,0.82
2020-06-21 23:26:00,20000,0,18.8,81,3.4,352,3.4,352,3.5,356,2.9,345,788,27.8,1,0,0,0,0.82
2020-06-21 23:27:00,20000,0,18.8,81,2.7,357,2.7,357,3.3,354,3.2,345,788,27.8,1,0,0,0,0.82
2020-06-21 23:28:00,20000,0,18.8,81,3.8,359,3.8,359,3.1,353,3.2,346,788,27.9,1,0,0,0,0.82
2020-06-21 23:29:00,20000,0,18.7,81,3.5,353,3.5,353,3.3,354,3.2,349,788,28,1,0,0,0,0.82
2020-06-21 23:30:00,20000,0,18.8,81,3.4,327,3.4,327,3.6,348,3.2,350,788,28,1,0,0,0,0.82
2020-06-21 23:31:00,20000,0,18.7,81,3,346,3,346,3.3,336,3.2,349,788.1,28.1,1,0,0,0,0.82
2020-06-21 23:32:00,20000,0,18.7,81,2.5,344,2.5,344,3,336,3.2,349,788.1,28.1,1,0,0,0,0.82
2020-06-21 23:33:00,20000,0,18.7,81,3.2,355,3.2,355,2.7,343,3.2,348,788,27.9,1,0,0,0,0.82
2020-06-21 23:34:00,20000,0,18.7,81,3.1,351,3.1,351,2.9,348,3.2,348,788,27.9,1,0,0,0,0.82
2020-06-21 23:35:00,20000,0,18.7,81,3.2,357,3.2,357,3.1,352,3.2,348,788,28.2,1,0,0,0,0.82
2020-06-21 23:36:00,20000,0,18.8,81,2.8,343,2.8,343,3.1,351,3.1,347,788,28.2,1,0,0,0,0.82
2020-06-21 23:37:00,20000,0,18.8,81,2.5,349,2.5,349,2.9,346,3.1,346,788,28,1,0,0,0,0.82
2020-06-21 23:38:00,20000,0,18.7,81,2.2,344,2.2,344,2.5,342,3,345,788.1,28,1,0,0,0,0.82
2020-06-21 23:39:00,20000,0,18.7,81,3.2,352,3.2,352,2.4,343,2.9,344,788.1,28,1,0,0,0,0.82
2020-06-21 23:40:00,20000,0,18.7,81,2.9,353,2.9,353,2.7,346,2.8,345,788.1,28.1,1,0,0,0,0.82
2020-06-21 23:41:00,20000,0,18.8,81,2.5,6,2.5,6,2.9,352,2.8,347,788,28,1,0,0,0,0.82
2020-06-21 23:42:00,20000,0,18.7,81,2.1,348,2.1,348,2.6,357,2.8,349,788,28,1,0,0,0,0.82
2020-06-21 23:43:00,20000,0,18.8,81,3.3,322,3.3,322,2.4,349,2.7,348,788.1,28.1,1,0,0,0,0.82
2020-06-21 23:44:00,20000,0,18.8,81,3.3,322,3.3,322,2.8,329,2.7,345,788.1,28,1,0,0,0,0.82
2020-06-21 23:45:00,20000,0,18.8,81,2.7,316,2.7,316,3.2,319,2.7,342,788.1,28.2,1,0,0,0,0.82
2020-06-21 23:46:00,20000,0,18.8,81,3,343,3,343,2.9,320,2.7,339,788,28.3,1,0,0,0,0.82
2020-06-21 23:47:00,20000,0,18.8,81,2.6,329,2.6,329,2.8,328,2.7,338,788,28.4,1,0,0,0,0.82
2020-06-21 23:48:00,20000,0,18.9,81,1.6,308,1.6,308,2.6,328,2.7,336,788.1,28.5,1,0,0,0,0.82
2020-06-21 23:49:00,20000,0,18.9,81,1.1,352,1.1,352,1.9,317,2.6,333,788.1,28.5,1,0,0,0,0.82
2020-06-21 23:50:00,20000,0,19,80,2.1,4,2.1,4,1.4,334,2.4,333,788.1,28.7,1,0,0,0,0.82
2020-06-21 23:51:00,20000,0,19,80,1.3,3,1.3,3,1.6,356,2.4,334,788.1,28.3,1,0,0,0,0.82
2020-06-21 23:52:00,20000,0,19.1,80,2.4,342,2.4,342,1.7,357,2.3,333,788.1,28.3,1,0,0,0,0.82
2020-06-21 23:53:00,20000,0,19.1,80,2.6,344,2.6,344,2,347,2.3,334,788.1,28.1,1,0,0,0,0.82
2020-06-21 23:54:00,20000,0,19,80,2.6,346,2.6,346,2.5,340,2.2,336,788.1,28,1,0,0,0,0.82
2020-06-21 23:55:00,20000,0,19,80,2.6,346,2.6,346,2.6,343,2.1,338,788.1,27.8,1,0,0,0,0.82
2020-06-21 23:56:00,20000,0,19,80,2.3,329,2.3,329,2.5,342,2.1,340,788.1,27.7,1,0,0,0,0.82
2020-06-21 23:57:00,20000,0,19,80,1.8,353,1.8,353,2.3,335,2.1,340,788.1,28.2,1,0,0,0,0.82
2020-06-21 23:58:00,20000,0,19,81,2.6,326,2.6,326,2,337,2,342,788.1,28.2,1,0,0,0,0.82
2020-06-21 23:59:00,20000,0,19,81,2.6,326,2.6,326,2.3,334,2.1,343,788.1,28.1,1,0,0,0,0.82
2020-06-22 00:00:00,20000,0,19,80,2.7,344,2.7,344,2.6,327,2.3,341,788.1,28.1,1,0,0,0,0.82
2020-06-22 00:01:00,20000,0,19,80,2.6,357,2.6,357,2.6,336,2.3,339,788.1,28,1,0,0,0,0.82
2020-06-22 00:02:00,20000,0,19,80,2.6,357,2.6,357,2.6,349,2.4,339,788.1,27.7,1,0,0,0,0.82
2020-06-22 00:03:00,20000,0,18.9,80,2.2,356,2.2,356,2.5,354,2.4,340,788.1,27.9,1,0,0,0,0.82
2020-06-22 00:04:00,20000,0,19,80,3.1,326,3.1,326,2.4,351,2.4,341,788.2,27.8,1,0,0,0,0.82
2020-06-22 00:05:00,20000,0,19,80,3.1,326,3.1,326,2.7,336,2.5,339,788.2,27.3,1,0,0,0,0.82
2020-06-22 00:06:00,20000,0,18.8,80,4,336,4,336,3.2,326,2.6,338,788.1,27.3,1,0,0,0,0.82
2020-06-22 00:07:00,20000,0,18.8,80,3,314,3,314,3.5,328,2.7,338,788.1,27.4,1,0,0,0,0.82
2020-06-22 00:08:00,20000,0,18.8,81,2.7,322,2.7,322,3.3,320,2.8,334,788.2,27.4,1,0,0,0,0.82
2020-06-22 00:09:00,20000,0,18.8,81,2.7,322,2.7,322,2.8,316,2.8,334,788.2,27.5,1,0,0,0,0.82
2020-06-22 00:10:00,20000,0,18.8,81,2.6,354,2.6,354,2.6,323,2.8,334,788.1,27.6,1,0,0,0,0.82
2020-06-22 00:11:00,20000,0,18.8,80,3,341,3,341,2.6,337,2.8,334,788.1,27.2,1,0,0,0,0.82
2020-06-22 00:12:00,20000,0,18.8,80,3,341,3,341,2.8,343,2.9,333,788.2,26.8,1,0,0,0,0.82
2020-06-22 00:13:00,20000,0,18.7,81,2.7,358,2.7,358,2.9,341,2.9,332,788.2,27,1,0,0,0,0.82
2020-06-22 00:14:00,20000,0,18.7,81,3,351,3,351,2.8,348,2.9,332,788.1,27,1,0,0,0,0.82
2020-06-22 00:15:00,20000,0,18.6,81,2.5,350,2.5,350,2.8,351,2.9,335,788.1,27,1,0,0,0,0.82
2020-06-22 00:16:00,20000,0,18.6,81,2.5,350,2.5,350,2.6,350,2.8,337,788.2,27.3,1,0,0,0,0.82
2020-06-22 00:17:00,20000,0,18.6,81,2.3,357,2.3,357,2.4,350,2.7,339,788.2,27.3,1,0,0,0,0.82
2020-06-22 00:18:00,20000,0,18.7,81,2.8,359,2.8,359,2.4,353,2.7,344,788.1,27.2,1,0,0,0,0.82
2020-06-22 00:19:00,20000,0,18.7,81,2.8,359,2.8,359,2.6,354,2.7,347,788.1,27,1,0,0,0,0.82
2020-06-22 00:20:00,20000,0,18.6,81,2.6,349,2.6,349,2.7,353,2.7,349,788.1,26.8,1,0,0,0,0.82
2020-06-22 00:21:00,20000,0,18.6,81,2.8,353,2.8,353,2.7,349,2.7,349,788.1,26.8,1,0,0,0,0.82
2020-06-22 00:22:00,20000,0,18.5,82,2.2,342,2.2,342,2.6,346,2.6,350,788.1,26.9,1,0,0,0,0.82
2020-06-22 00:23:00,20000,0,18.5,82,2,343,2,343,2.4,343,2.6,350,788.1,27.2,1,0,0,0,0.82
2020-06-22 00:24:00,20000,0,18.5,82,1.4,314,1.4,314,2,336,2.5,348,788.1,27.3,1,0,0,0,0.82
2020-06-22 00:25:00,20000,0,18.6,82,1.5,309,1.5,309,1.6,320,2.3,344,788.1,27.5,1,0,0,0,0.82
2020-06-22 00:26:00,20000,0,18.6,82,2.1,314,2.1,314,1.5,307,2.2,339,788.1,27.6,1,0,0,0,0.82
2020-06-22 00:27:00,20000,0,18.7,81,1.9,311,1.9,311,1.8,307,2.2,335,788.2,27.6,1,0,0,0,0.82
2020-06-22 00:28:00,20000,0,18.7,81,2,314,2,314,1.9,309,2.1,330,788.2,27.6,1,0,0,0,0.82
2020-06-22 00:29:00,20000,0,18.8,81,0.9,4,0.9,4,1.8,315,2,327,788.2,27.8,1,0,0,0,0.82
2020-06-22 00:30:00,20000,0,18.8,81,0.7,192,0.7,192,1.2,333,1.8,326,788.2,27.8,1,0,0,0,0.82
2020-06-22 00:31:00,20000,0,18.8,81,1.9,308,1.9,308,0.9,256,1.7,319,788.2,27.8,1,0,0,0,0.82
2020-06-22 00:32:00,20000,0,18.9,81,1.9,349,1.9,349,1.4,274,1.6,315,788.1,27.8,1,0,0,0,0.82
2020-06-22 00:33:00,20000,0,18.9,81,1.9,345,1.9,345,1.9,329,1.6,315,788.1,27.7,1,0,0,0,0.82
2020-06-22 00:34:00,20000,0,18.9,80,1.8,331,1.8,331,1.8,343,1.6,316,788.1,27.4,1,0,0,0,0.82
2020-06-22 00:35:00,20000,0,19,80,2,322,2,322,1.8,334,1.6,319,788.2,27.4,1,0,0,0,0.82
2020-06-22 00:36:00,20000,0,19,80,1.5,358,1.5,358,1.8,328,1.6,322,788.1,27.4,1,0,0,0,0.82
2020-06-22 00:37:00,20000,0,19,80,1.8,356,1.8,356,1.7,342,1.6,327,788.1,27.3,1,0,0,0,0.82
2020-06-22 00:38:00,20000,0,19,80,2.3,336,2.3,336,1.7,352,1.6,332,788.1,26.9,1,0,0,0,0.82
2020-06-22 00:39:00,20000,0,18.9,80,2.4,348,2.4,348,2.1,343,1.7,334,788.1,26.9,1,0,0,0,0.82
2020-06-22 00:40:00,20000,0,18.9,80,2.6,345,2.6,345,2.3,341,1.8,334,788.1,26.8,1,0,0,0,0.82
2020-06-22 00:41:00,20000,0,18.9,80,2.7,340,2.7,340,2.5,344,2,338,788.1,26.8,1,0,0,0,0.82
2020-06-22 00:42:00,20000,0,18.8,80,2.6,344,2.6,344,2.6,341,2.1,341,788.1,26.4,1,0,0,0,0.82
2020-06-22 00:43:00,20000,0,18.7,81,2.2,350,2.2,350,2.5,341,2.1,341,788.1,26.4,1,0,0,0,0.82
2020-06-22 00:44:00,20000,0,18.7,81,2,350,2,350,2.3,346,2.1,342,788.1,26.6,1,0,0,0,0.82
2020-06-22 00:45:00,20000,0,18.7,81,2,337,2,337,2,348,2.2,343,788.1,26.6,1,0,0,0,0.82
2020-06-22 00:46:00,20000,0,18.7,81,2.1,338,2.1,338,2,340,2.2,344,788.1,26.6,1,0,0,0,0.82
2020-06-22 00:47:00,20000,0,18.7,81,2.1,345,2.1,345,2,336,2.2,342,788.1,26.6,1,0,0,0,0.82
2020-06-22 00:48:00,20000,0,18.7,81,2.5,350,2.5,350,2.1,341,2.3,342,788.1,26.6,1,0,0,0,0.82
2020-06-22 00:49:00,20000,0,18.7,81,2.4,319,2.4,319,2.3,343,2.3,342,788.1,26.6,1,0,0,0,0.82
2020-06-22 00:50:00,20000,0,18.7,81,2,350,2,350,2.3,332,2.3,340,788.1,26.6,1,0,0,0,0.82
2020-06-22 00:51:00,20000,0,18.7,81,1.8,357,1.8,357,2.1,337,2.2,341,788.1,26.6,1,0,0,0,0.82
2020-06-22 00:52:00,20000,0,18.7,81,1.7,358,1.7,358,1.8,353,2.1,342,788.1,26.8,1,0,0,0,0.82
2020-06-22 00:53:00,20000,0,18.7,81,1.4,2,1.4,2,1.7,355,2,344,788.1,26.9,1,0,0,0,0.82
2020-06-22 00:54:00,20000,0,18.8,81,1.9,349,1.9,349,1.5,356,1.9,344,788.1,26.8,1,0,0,0,0.82
2020-06-22 00:55:00,20000,0,18.8,81,1.8,4,1.8,4,1.7,352,1.9,345,788.1,26.5,1,0,0,0,0.82
2020-06-22 00:56:00,20000,0,18.7,81,1.8,344,1.8,344,1.8,351,1.9,347,788.1,26.5,1,0,0,0,0.82
2020-06-22 00:57:00,20000,0,18.7,81,2.1,348,2.1,348,1.8,348,1.9,347,788.1,26.5,1,0,0,0,0.82
2020-06-22 00:58:00,20000,0,18.7,81,1.9,351,1.9,351,1.9,343,1.9,347,788.1,26.4,1,0,0,0,0.82
2020-06-22 00:59:00,20000,0,18.7,81,1.9,355,1.9,355,1.9,348,1.8,348,788.1,26.5,1,0,0,0,0.82
2020-06-22 01:00:00,20000,0,18.7,81,1.6,359,1.6,359,1.8,353,1.8,351,788.1,26.5,1,0,0,0,0.82
2020-06-22 01:01:00,20000,0,18.7,81,0.9,309,0.9,309,1.6,349,1.7,350,788.1,26.6,1,0,0,0,0.82
2020-06-22 01:02:00,20000,0,18.7,81,0.6,310,0.6,310,1.1,323,1.6,346,788.1,26.8,1,0,0,0,0.82
2020-06-22 01:03:00,20000,0,18.8,81,0.4,21,0.4,21,0.6,315,1.5,343,788.1,26.9,1,0,0,0,0.82
2020-06-22 01:04:00,20000,0,18.8,81,1.4,9,1.4,9,0.6,352,1.4,345,788.1,26.9,1,0,0,0,0.82
2020-06-22 01:05:00,20000,0,18.8,81,1.4,351,1.4,351,1,8,1.4,346,788.1,26.3,1,0,0,0,0.82
2020-06-22 01:06:00,20000,0,18.8,81,1.2,0,1.2,0,1.3,357,1.3,346,788.1,26.3,1,0,0,0,0.82
2020-06-22 01:07:00,20000,0,18.8,81,1.8,354,1.8,354,1.3,355,1.3,348,788.1,26.5,1,0,0,0,0.82
2020-06-22 01:08:00,20000,0,18.8,81,2.2,359,2.2,359,1.6,354,1.3,348,788.1,26.4,1,0,0,0,0.82
2020-06-22 01:09:00,20000,0,18.7,81,2.1,357,2.1,357,2,353,1.3,349,788.1,26.3,1,0,0,0,0.82
2020-06-22 01:10:00,20000,0,18.7,81,2,355,2,355,2.1,354,1.3,349,788.1,26.1,1,0,0,0,0.82
2020-06-22 01:11:00,20000,0,18.7,81,1.7,359,1.7,359,2,354,1.4,350,788,26.4,1,0,0,0,0.82
2020-06-22 01:12:00,20000,0,18.7,81,1.7,355,1.7,355,1.8,354,1.5,354,788,26.1,1,0,0,0,0.82
